Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Dodge,Challenger,0.88805019,regular unleaded,4.285472735,1.373004272,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,-0.642871397,-0.756857314,0.206887668,0.365469351
Dodge,Challenger,0.88805019,regular unleaded,1.177280088,1.373004272,AUTOMATIC,rear wheel drive,-1.63498399,Large,Coupe,-0.072849685,-0.531553117,0.206887668,-0.127655587
Dodge,Challenger,0.88805019,regular unleaded,0.521938265,0.228593522,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,0.383167684,-0.080944723,0.206887668,-0.225847498
Dodge,Challenger,0.88805019,premium unleaded (recommended),1.177280088,1.373004272,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,-0.414862713,-0.531553117,0.206887668,-0.011057898
Dodge,Challenger,0.88805019,regular unleaded,2.207102953,1.373004272,AUTOMATIC,rear wheel drive,-1.63498399,Large,Coupe,-0.414862713,-0.644205216,0.206887668,0.037330142
Dodge,Challenger,0.88805019,premium unleaded (recommended),0.521938265,0.228593522,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,0.383167684,-0.080944723,0.206887668,-0.17587706
Dodge,Challenger,-0.046240458,regular unleaded,2.207102953,1.373004272,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,-0.414862713,-0.644205216,0.206887668,0.057318317
Dodge,Challenger,0.88805019,regular unleaded,1.177280088,1.373004272,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,-0.414862713,-0.531553117,0.206887668,-0.05269993
Dodge,Challenger,0.88805019,regular unleaded,1.177280088,1.373004272,MANUAL,rear wheel drive,-1.63498399,Large,Coupe,-0.414862713,-0.531553117,0.206887668,-0.006893695
Dodge,Charger,0.621110005,premium unleaded (recommended),2.207102953,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,0.123945568
Dodge,Charger,0.621110005,premium unleaded (recommended),2.207102953,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,-0.009308933
Dodge,Charger,0.621110005,regular unleaded,-0.002335194,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.528867055,-0.756857314,0.206887668,0.362137989
Dodge,Charger,0.621110005,regular unleaded,1.130469958,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.115912534
Dodge,Charger,0.621110005,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.209190685
Dodge,Charger,0.621110005,regular unleaded,1.130469958,1.373004272,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.065942096
Dodge,Charger,-0.046240458,regular unleaded,-0.002335194,0.228593522,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,0.041154657,-0.193596822,0.206887668,-0.125906622
Dodge,Charger,0.621110005,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.041154657,-0.193596822,0.206887668,-0.159220247
Dodge,Charger,0.621110005,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.17587706
Dodge,Charger,0.754580097,premium unleaded (recommended),0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.209190685
Dodge,Charger,0.754580097,regular unleaded,4.285472735,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.528867055,-0.756857314,0.206887668,0.422935355
Dodge,Charger,0.754580097,premium unleaded (recommended),0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.17587706
Dodge,Charger,0.754580097,premium unleaded (recommended),2.207102953,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,-0.009308933
Dodge,Charger,0.754580097,regular unleaded,2.207102953,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,0.173916006
Dodge,Charger,0.754580097,regular unleaded,1.130469958,1.373004272,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.060945052
Dodge,Charger,0.754580097,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.142563434
Dodge,Charger,0.754580097,regular unleaded,1.130469958,1.373004272,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.11091549
Dodge,Charger,0.754580097,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.497172027,-0.080944723,0.206887668,-0.171712856
Dodge,Charger,0.88805019,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.383167684,-0.080944723,0.206887668,-0.209190685
Dodge,Charger,0.88805019,premium unleaded (recommended),1.130469958,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.096007643
Dodge,Charger,0.88805019,premium unleaded (recommended),2.207102953,1.373004272,AUTOMATIC,rear wheel drive,-0.486517322,Large,Sedan,-0.186854028,-0.531553117,0.206887668,0.176414528
Dodge,Charger,0.88805019,regular unleaded,4.285472735,1.373004272,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,-0.528867055,-0.756857314,0.206887668,0.422935355
Dodge,Charger,0.88805019,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.041154657,-0.193596822,0.206887668,-0.171712856
Dodge,Charger,0.88805019,regular unleaded,0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.383167684,-0.080944723,0.206887668,-0.17587706
Dodge,Charger,0.88805019,premium unleaded (recommended),-0.002335194,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.418901019,0.206887668,-0.011057898
Dodge,Charger,0.88805019,regular unleaded,2.207102953,1.373004272,AUTOMATIC,all wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,0.07397513
Dodge,Charger,0.88805019,premium unleaded (recommended),0.400231926,0.228593522,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,0.041154657,-0.193596822,0.206887668,-0.142563434
Dodge,Charger,0.88805019,premium unleaded (recommended),2.207102953,1.373004272,AUTOMATIC,rear wheel drive,0.661949346,Large,Sedan,-0.186854028,-0.531553117,0.206887668,-0.009308933
Chevrolet,Chevy Van,-1.914821755,regular unleaded,-0.5078846,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Midsize,Cargo Van,-1.098888767,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.914821755,regular unleaded,-0.5078846,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Large,Cargo Van,-0.072849685,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.914821755,regular unleaded,-0.5078846,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Large,Cargo Van,-1.098888767,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.781351662,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Large,Cargo Van,-1.098888767,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.781351662,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Midsize,Cargo Van,-1.098888767,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.781351662,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Midsize,Cargo Van,-1.098888767,-0.644205216,-0.121215521,-0.64218453
Chevrolet,Chevy Van,-1.647881569,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Midsize,Cargo Van,-0.984884425,-0.756857314,-0.121215521,-0.641351689
Chevrolet,Chevy Van,-1.647881569,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Midsize,Cargo Van,-0.984884425,-0.756857314,-0.121215521,-0.641318375
Chevrolet,Chevy Van,-1.647881569,regular unleaded,-0.46107447,0.228593522,AUTOMATIC,rear wheel drive,-0.486517322,Large,Cargo Van,-0.984884425,-0.756857314,-0.121215521,-0.640252339
Oldsmobile,Ciera,-2.048291847,regular unleaded,-0.835555512,0.228593522,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,-0.072849685,-0.30624892,-1.078065808,-0.64218453
Oldsmobile,Ciera,-1.914821755,regular unleaded,-1.210036554,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Wagon,0.269163342,0.144359473,-1.078065808,-0.64218453
Oldsmobile,Ciera,-1.914821755,regular unleaded,-0.835555512,0.228593522,AUTOMATIC,front wheel drive,0.661949346,Midsize,Wagon,-0.072849685,-0.193596822,-1.078065808,-0.64218453
Chrysler,Cirrus,-1.647881569,regular unleaded,-0.760659304,0.228593522,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,-0.186854028,-0.30624892,-0.383134805,-0.640402251
Chrysler,Cirrus,-1.514411477,regular unleaded,-0.760659304,0.228593522,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,-0.186854028,-0.30624892,-0.383134805,-0.638819854
Chrysler,Cirrus,-1.380941384,regular unleaded,-0.760659304,0.228593522,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,-0.30085837,-0.418901019,-0.383134805,-0.635971539
Chevrolet,City Express,0.621110005,regular unleaded,-1.107054267,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,0.482315769,-0.121215521,-0.283813206
Chevrolet,City Express,0.621110005,regular unleaded,-1.107054267,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,0.482315769,-0.121215521,-0.309797833
Chevrolet,City Express,0.754580097,regular unleaded,-1.107054267,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,0.482315769,-0.121215521,-0.283813206
Chevrolet,City Express,0.754580097,regular unleaded,-1.107054267,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,-0.080944723,-0.121215521,-0.309797833
Chevrolet,City Express,0.88805019,regular unleaded,-1.107054267,-0.343611853,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,0.482315769,-0.121215521,-0.302302268
Chevrolet,City Express,0.88805019,regular unleaded,-1.107054267,-0.343611853,AUTOMATIC,front wheel drive,0.661949346,Compact,Cargo Minivan,-0.072849685,0.482315769,-0.121215521,-0.283813206
Honda,Civic CRX,-2.71564231,regular unleaded,-1.753034064,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,1.979228478,1.83414095,-0.001521224,-0.64218453
Honda,Civic CRX,-2.71564231,regular unleaded,-1.322380866,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,0.383167684,0.482315769,0.454021186,-0.64218453
Honda,Civic CRX,-2.71564231,regular unleaded,-1.472173283,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,0.611176369,0.820272064,-0.001521224,-0.64218453
Honda,Civic CRX,-2.582172217,regular unleaded,-1.322380866,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,0.383167684,0.482315769,0.454021186,-0.64218453
Honda,Civic CRX,-2.582172217,regular unleaded,-1.472173283,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,0.725180712,0.820272064,0.454021186,-0.64218453
Honda,Civic CRX,-2.582172217,regular unleaded,-1.753034064,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,2dr Hatchback,1.979228478,1.83414095,0.454021186,-0.64218453
Honda,Civic del Sol,-2.048291847,regular unleaded,-1.378553023,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,1.181198081,1.15822836,0.454021186,-0.64218453
Honda,Civic del Sol,-2.048291847,regular unleaded,-1.163226424,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.611176369,0.594967867,0.454021186,-0.64218453
Honda,Civic del Sol,-2.048291847,regular unleaded,-0.835555512,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.041154657,0.36966367,0.454021186,-0.641634855
Honda,Civic del Sol,-1.914821755,regular unleaded,-1.341104918,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.953189397,1.045576261,0.454021186,-0.64218453
Honda,Civic del Sol,-1.914821755,regular unleaded,-0.835555512,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.041154657,0.36966367,0.454021186,-0.638636629
Honda,Civic del Sol,-1.914821755,regular unleaded,-1.163226424,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.725180712,0.707619966,0.454021186,-0.640385594
Honda,Civic del Sol,-1.781351662,regular unleaded,-0.835555512,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.041154657,0.36966367,0.454021186,-0.635355237
Honda,Civic del Sol,-1.781351662,regular unleaded,-1.341104918,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.953189397,0.932924163,0.454021186,-0.639819262
Honda,Civic del Sol,-1.781351662,regular unleaded,-1.144502371,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.725180712,0.707619966,0.454021186,-0.636821036
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,1.409206766,1.15822836,0.454021186,-0.270071335
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,1.637215451,1.270880458,0.454021186,-0.34169563
Honda,Civic,0.621110005,premium unleaded (required),-0.994709955,-0.915817229,MANUAL,front wheel drive,0.661949346,Compact,Sedan,1.409206766,1.15822836,0.454021186,-0.34252847
Honda,Civic,0.621110005,regular unleaded,-0.41426434,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,0.497172027,0.257011572,0.454021186,-0.265907132
Honda,Civic,0.621110005,premium unleaded (required),-1.303656814,-0.915817229,MANUAL,front wheel drive,0.661949346,Compact,Coupe,2.321241506,2.735357738,0.454021186,-0.2185185
Honda,Civic,0.621110005,regular unleaded,-0.41426434,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,0.497172027,0.257011572,0.454021186,-0.290892351
Honda,Civic,0.621110005,premium unleaded (required),-0.994709955,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,1.067193739,0.932924163,0.454021186,-0.335865745
Honda,Civic,0.621110005,premium unleaded (required),-0.41426434,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,0.497172027,0.257011572,0.454021186,-0.294223714
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,1.409206766,1.15822836,0.454021186,-0.322540295
Honda,Civic,0.621110005,premium unleaded (required),-1.303656814,-0.915817229,MANUAL,front wheel drive,0.661949346,Compact,Coupe,2.321241506,2.735357738,0.454021186,-0.243503719
Honda,Civic,0.621110005,regular unleaded,-0.41426434,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,-0.072849685,0.257011572,0.454021186,-0.269238495
Honda,Civic,0.621110005,premium unleaded (required),-0.994709955,-0.915817229,MANUAL,front wheel drive,0.661949346,Compact,Sedan,1.409206766,1.15822836,0.454021186,-0.295056554
Honda,Civic,0.621110005,natural gas,-0.41426434,-0.343611853,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,0.497172027,0.257011572,0.454021186,-0.287560988
Honda,Civic,0.621110005,regular unleaded,-1.303656814,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,1.295202424,0.820272064,0.454021186,-0.230094985
Honda,Civic,0.621110005,regular unleaded,-1.303656814,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,2.321241506,2.735357738,-0.001521224,-0.238506675
Honda,Civic,0.621110005,regular unleaded,-1.303656814,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,2.321241506,2.735357738,0.454021186,-0.263491894
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Coupe,1.409206766,1.15822836,0.454021186,-0.354188239
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Coupe,1.295202424,1.045576261,0.454021186,-0.322540295
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,1.295202424,1.045576261,0.454021186,-0.273402698
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Sedan,1.067193739,0.932924163,0.454021186,-0.370845052
Honda,Civic,0.621110005,premium unleaded (required),-0.994709955,-0.343611853,MANUAL,front wheel drive,0.661949346,Compact,Coupe,1.067193739,0.932924163,0.454021186,-0.367513689
Honda,Civic,0.621110005,premium unleaded (required),-0.41426434,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,0.497172027,0.257011572,0.454021186,-0.265907132
Honda,Civic,0.621110005,regular unleaded,-1.303656814,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Coupe,1.295202424,0.820272064,0.454021186,-0.185954431
Honda,Civic,0.621110005,premium unleaded (required),-0.994709955,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Sedan,1.295202424,1.045576261,0.454021186,-0.298387917
Honda,Civic,-0.046240458,regular unleaded,-0.41426434,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Coupe,0.497172027,0.257011572,0.454021186,-0.290892351
Honda,Civic,0.621110005,regular unleaded,-0.994709955,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Coupe,1.409206766,1.15822836,0.454021186,-0.357519602
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Coupe,1.637215451,1.270880458,0.454021186,-0.240338925
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.637215451,1.270880458,0.454021186,-0.285312319
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,-0.486517322,Midsize,Sedan,1.751219793,1.270880458,0.454021186,-0.23409262
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Sedan,1.637215451,1.270880458,0.454021186,-0.304051233
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,-0.072849685,0.820272064,-0.001521224,-0.365015167
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.637215451,1.270880458,0.454021186,-0.308382004
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.751219793,1.270880458,0.454021186,-0.305716914
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.637215451,-0.080944723,0.454021186,-0.325038817
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.637215451,1.15822836,0.454021186,-0.328203611
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,0.661949346,Midsize,Coupe,1.751219793,1.270880458,0.454021186,-0.264074883
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.295202424,0.707619966,0.454021186,-0.358185874
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.637215451,1.270880458,0.454021186,-0.351689717
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.751219793,1.270880458,0.454021186,-0.280731695
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.751219793,1.270880458,0.454021186,-0.289060102
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.637215451,1.270880458,0.454021186,-0.335032904
Honda,Civic,0.754580097,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Coupe,1.751219793,1.270880458,0.454021186,-0.264074883
Honda,Civic,0.754580097,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,4dr Hatchback,1.637215451,1.15822836,0.454021186,-0.344860424
Honda,Civic,0.88805019,premium unleaded (recommended),-0.704487147,-0.915817229,MANUAL,front wheel drive,0.661949346,Compact,4dr Hatchback,1.409206766,1.15822836,0.454021186,-0.347358946
Honda,Civic,0.88805019,regular unleaded,-0.648314991,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,4dr Hatchback,1.409206766,1.15822836,0.454021186,-0.320708046
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,4dr Hatchback,1.523211109,1.270880458,0.454021186,-0.254080795
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,4dr Hatchback,1.523211109,1.270880458,0.454021186,-0.295722827
Honda,Civic,0.88805019,premium unleaded (recommended),-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,4dr Hatchback,1.523211109,1.270880458,0.454021186,-0.334033496
Honda,Civic,0.88805019,regular unleaded,-0.648314991,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Sedan,1.067193739,1.15822836,0.454021186,-0.307382596
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Coupe,1.751219793,1.383532557,0.454021186,-0.232426939
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.523211109,1.270880458,0.454021186,-0.238673243
Honda,Civic,0.88805019,regular unleaded,-0.002335194,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Coupe,1.751219793,1.383532557,0.454021186,-0.304051233
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.343611853,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.523211109,1.270880458,0.454021186,-0.283646637
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,-0.486517322,Midsize,Sedan,1.751219793,1.383532557,0.454021186,-0.279066014
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,-0.486517322,Midsize,Sedan,1.751219793,1.270880458,0.454021186,-0.317376683
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.343611853,MANUAL,front wheel drive,0.661949346,Midsize,Sedan,1.523211109,1.270880458,0.454021186,-0.333367223
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Compact,Coupe,1.523211109,0.932924163,0.454021186,-0.363349486
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Coupe,1.409206766,1.15822836,0.454021186,-0.32653793
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.523211109,1.270880458,0.454021186,-0.302385552
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.751219793,1.383532557,0.454021186,-0.28739442
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.751219793,1.383532557,0.454021186,-0.262409201
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.523211109,1.270880458,0.454021186,-0.350024036
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.523211109,1.270880458,0.454021186,-0.323373136
Honda,Civic,0.88805019,regular unleaded,-0.002335194,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,1.409206766,-0.080944723,0.454021186,-0.356520193
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,0.661949346,Midsize,Sedan,1.523211109,1.270880458,0.454021186,-0.306716323
Honda,Civic,0.88805019,regular unleaded,-0.854279564,-0.915817229,AUTOMATIC,front wheel drive,-1.63498399,Compact,Sedan,1.409206766,1.15822836,0.454021186,-0.343194743
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,0.661949346,Midsize,Coupe,1.751219793,1.383532557,0.454021186,-0.262409201
Honda,Civic,0.88805019,regular unleaded,-0.704487147,-0.915817229,MANUAL,front wheel drive,-1.63498399,Compact,Coupe,1.637215451,1.15822836,0.454021186,-0.315711002
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.46107447,0.228593522,MANUAL,four wheel drive,-1.63498399,Large,Regular Cab Pickup,-0.984884425,-0.644205216,-0.121215521,-0.626377215
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.46107447,0.228593522,MANUAL,rear wheel drive,-1.63498399,Large,Regular Cab Pickup,-0.984884425,-0.644205216,-0.121215521,-0.625660972
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.46107447,0.228593522,MANUAL,four wheel drive,-1.63498399,Large,Regular Cab Pickup,-0.75687574,-0.531553117,-0.121215521,-0.633373076
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.46107447,0.228593522,MANUAL,rear wheel drive,-1.63498399,Large,Extended Cab Pickup,-0.984884425,-0.080944723,-0.121215521,-0.632523578
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.180213689,1.373004272,MANUAL,four wheel drive,-1.63498399,Large,Extended Cab Pickup,-0.870880082,-0.644205216,-0.121215521,-0.631057779
Chevrolet,C/K 1500 Series,-1.781351662,regular unleaded,-0.46107447,0.228593522,MANUAL,rear wheel drive,-1.63498399,Large,Extended Cab Pickup,-0.984884425,-0.644205216,-0.121215521,-0.632473608
